156,92.3,0.66,0.26,6.46,21,0.34,11,14,117,18,0.2,0.035,0.109,0.3,3.5,0.038,0.022,0.81,0.355,0.099,8,0,6,0,0.062,0.022,0.126
157,68.37,5.07,0.8,24.38,17,1.52,53,117,410,17,0.63,0.179,0.769,0.6,8.2,0.168,0.096,1.327,0.567,0.116,33,0,15,0,0.148,0.155,0.381
158,89.2,2.18,0.34,7.38,33,0.63,48,40,312,7,0.26,0.033,0.229,0.9,1.5,0.112,0.267,1.003,0.2,0.16,49,0,147,0,0.065,0.012,0.134
159,75.78,2.01,0.15,20.71,38,0.69,27,54,475,36,0.32,0.161,0.497,0.2,19.6,0.107,0.106,1.487,0.884,0.286,6,0,961,0,0.052,0.002,0.092
160,92.15,2.72,0.41,4.02,86,1.18,20,27,460,2,0.21,0.14,0.371,0.9,35.5,0.139,0.38,1.267,0.044,0.072,48,0,212,0,0.083,0.033,0.168
161,95.3,0.73,0.08,3.2,14,0.41,8,26,344,2,0.54,0.094,0.13,1,18.9,0.038,0.053,0.81,0.076,0.112,3,0,3,0,0.016,0.006,0.033
162,63.8,0.52,0.11,34.6,18,0.72,30,76,484,15,0.27,0.201,0.449,0.9,5,0.107,0.028,0.51,0.336,0.331,19,0,4,0,0.023,0.009,0.046
163,86.46,4.16,0.68,6.85,149,1.56,51,67,623,54,0.1,0.076,0.168,0.8,38,0.044,0.198,0.48,0.126,0.117,7,0,88,0,0.139,0.055,0.282
164,74.93,3.87,0.65,19.86,49,2.05,50,120,107,8,1.11,0.226,2.86,0,0,0.183,0.033,0.909,0,0.097,18,0,0,0,0,0,0
165,59.56,19.91,11.38,7.62,96,2.13,77,253,401,14,1.57,0.54,1.285,0,0,0.054,0.357,2.135,0.453,0.199,21,0.14,0,0,3.4,3.745,2.638
166,94.34,0.95,0.11,4.01,11,0.68,9,28,218,11,0.14,0.075,0.105,0.5,22.8,0.036,0.022,0.532,0.129,0.079,13,0,24,0,0.015,0.016,0.044
167,93.2,1.14,0.23,4.36,137,0.8,22,29,203,29,0.14,0.253,0.337,0.9,27.4,0.045,0.072,0.411,0.274,0.18,118,0,381,0,0.053,0.015,0.091
168,93.6,0.71,0.08,5.06,33,0.18,9,26,177,16,0.12,0.002,0.071,0.2,11.6,0.027,0.023,0.299,0.142,0.067,9,0,0,0,0.008,0.005,0.042
169,92.93,2.08,0.24,3.7,54,1.32,30,42,284,122,0.16,0.021,0.143,0.9,16,0.05,0.08,0.5,0.126,0.081,35,0,260,0,0.039,0.007,0.1
170,96.06,0.4,0.2,3.04,18,0.38,10,17,5,107,0.59,0.022,0.056,0.2,10.5,0.034,0.001,0.384,0.121,0.032,4,0,0,0,0.016,0.037,0.088
171,65.18,5.71,0.83,27.6,9,1.76,48,147,164,8,1.84,0.207,1.03,31.9,0,0.095,0.03,2.305,0,0.07,11,0,0,0,0.077,0.084,0.243
172,73.93,3.99,0.34,21.34,3,0.6,32,82,101,3,1.34,0.121,0.282,0.8,0,0.052,0.087,1.287,0.154,0.135,26,0,0,0,0.049,0.05,0.213
173,90.11,5.31,0.66,3.21,61,1.09,30,25,274,4,0.28,0.037,0.158,1.1,9.8,0.086,0.072,0.652,0.041,0.082,35,0,4,0,0.181,0.189,0.142
174,67.19,10.62,5.84,14.94,142,4.33,54,153,280,13,1.44,0.773,1.199,2.9,0,0.295,0.129,0.83,0.156,0.047,10,0,0,0,0.825,2.153,1.551
175,70.13,1.49,0.14,27.48,14,0.52,18,49,670,8,0.2,0.152,0.371,0.7,12.1,0.095,0.028,0.552,0.311,0.228,16,0,6,0,0.029,0.005,0.06
176,90.07,0.72,0.09,8.82,11,0.57,11,16,135,4,0.15,0.046,0.057,0.7,14.1,0.017,0.028,0.19,0.121,0.04,8,0,1,0,0,0,0
177,87.47,2.53,0.1,9.18,44,0.98,42,57,290,4,0.36,0.047,0.201,1.5,16.2,0.085,0.099,0.63,0.051,0.024,45,0,23,0,0.026,0.009,0.042
178,68.8,8.29,0.45,21.09,42,2.64,98,181,315,5,1.08,0.225,0.487,2.8,0.4,0.212,0.064,0.551,0.398,0.095,146,0,0,0,0.116,0.039,0.193
179,62.63,26.05,11.07,0,19,1.66,22,201,323,53,4.67,0.078,0.009,28,0,0.07,0.126,6.933,0.514,0.545,8,1.53,0,83,0,0,0
180,61.82,25.66,12.36,0,17,1.7,20,189,308,50,4.52,0.083,0.009,27.3,0,0.064,0.113,6.959,0.505,0.511,8,1.69,0,85,4.546,6.121,0.406
181,63.45,26.44,9.78,0,21,1.62,23,212,338,56,4.82,0.073,0.009,28.7,0,0.077,0.138,6.906,0.522,0.579,8,1.37,0,81,3.595,4.841,0.321
182,63.79,26.34,9.73,0,15,1.77,22,202,324,54,4.9,0.082,0.01,29.9,0,0.07,0.135,7.77,0.517,0.548,9,1.64,0,80,3.527,4.907,0.312
183,65.55,27.17,6.95,0,20,1.68,24,222,359,58,5,0.074,0.01,34.1,0,0.078,0.144,7.939,0.535,0.6,9,1.3,0,76,2.517,3.502,0.223
184,59.63,24.47,15.87,0,18,2.28,21,189,307,75,8.74,0.074,0.012,25.2,0,0.076,0.182,4.303,0.693,0.374,6,3.22,6,84,6.462,7.509,0.59
185,61.29,24.86,14.41,0,19,2.16,20,185,312,76,8.24,0.067,0.012,26.3,0,0.067,0.174,4.314,0.663,0.382,6,2.66,7,81,6.192,6.843,0.679
186,64.79,26.65,8.46,0,19,2.47,22,210,344,80,9.73,0.078,0.014,27.3,0,0.075,0.193,4.693,0.725,0.409,6,3.24,2,83,3.422,4.167,0.426
187,63.88,26.41,9.36,0,18,2.52,22,211,339,79,9.93,0.08,0.014,27,0,0.08,0.197,4.593,0.74,0.399,6,3.46,1,84,3.751,4.691,0.431
188,66.16,27.02,7.12,0,20,2.42,22,209,351,81,9.56,0.074,0.014,28.7,0,0.07,0.19,4.65,0.71,0.413,7,2.85,2,81,2.929,3.38,0.418
189,55.22,24.98,19.64,0,16,2.45,22,193,325,71,8.68,0.077,0.012,27.5,0,0.066,0.191,4.663,0.752,0.373,6,3.03,7,87,8.66,9.457,0.81
190,54.74,24.95,20.35,0,15,2.46,21,192,333,71,8.63,0.079,0.012,26.8,0,0.066,0.188,4.649,0.746,0.357,6,2.89,7,86,8.677,9.479,0.799
191,55.93,25.03,18.57,0,17,2.42,22,192,307,70,8.78,0.072,0.012,29.1,0,0.066,0.194,4.773,0.758,0.408,6,3.14,8,89,8.633,9.422,0.827
192,60.79,27.94,10.79,0,17,2.87,25,228,380,75,10.54,0.088,0.015,31,0,0.07,0.217,5.19,0.835,0.412,7,3.37,2,88,4.83,5.39,0.48
193,60.35,27.97,11.47,0,16,2.88,24,227,391,75,10.5,0.091,0.015,30.1,0,0.07,0.213,5.18,0.83,0.393,7,3.2,1,86,4.895,5.461,0.478
194,61.45,27.88,9.77,0,19,2.81,25,226,356,74,10.6,0.082,0.015,32.8,0,0.07,0.22,5.31,0.84,0.454,7,3.5,2,91,2.9,6.13,0.58
195,66.19,25.87,5.52,0,8,2.93,23,227,293,71,7.82,0.117,0,25.2,0,0.111,0.23,3.632,0.73,0.321,8,3.39,0,63,1.871,2.654,0.387
196,65.57,25.73,5.72,0,8,3.02,23,234,293,73,7.83,0.121,0,25.2,0,0.11,0.229,3.612,0,0.32,8,3.37,0,65,1.721,2.721,0.401
197,67.09,26.08,5.24,0,7,2.8,23,217,293,68,7.81,0.112,0,25.3,0,0.112,0.232,3.66,0.742,0.324,8,3.42,0,60,2.09,2.555,0.368
198,66.27,25.9,5.42,0,8,2.93,23,227,293,71,7.83,0.118,0,25.3,0,0.111,0.23,3.635,0,0.322,8,3.39,0,63,1.828,2.608,0.384
199,65.59,25.74,5.69,0,8,3.02,23,234,293,73,7.83,0.121,0,25.2,0,0.11,0.229,3.613,0,0.32,8,3.37,0,94,1.71,2.71,0.4
200,67.26,26.13,5.02,0,7,2.8,23,217,293,68,7.83,0.112,0,25.3,0,0.112,0.232,3.668,0,0.324,8,3.42,0,99,2,2.46,0.36
201,65.65,26.22,7.2,0,5,2.59,25,225,356,59,5.24,0.171,0.014,38.7,0,0.078,0.267,5.187,0.856,0.596,8,5.16,0,78,2.833,2.933,0.41
202,65.57,26.07,7.68,0,5,2.58,25,227,361,60,5.26,0.09,0.011,38.9,0,0.081,0.223,5.035,0.858,0.586,8,4.73,0,76,2.737,2.872,0.381
203,65.79,26.45,6.43,0.33,5,2.6,24,223,348,58,5.19,0.253,0.021,38.3,0,0.072,0.354,5.49,0.852,0.615,8,6.01,0,80,1.7,3.284,0.49
204,64.88,26.3,7.66,0.12,5,2.79,26,232,361,60,7.09,0.089,0.015,41.5,0,0.075,0.294,5.273,0.839,0.576,11,4.95,0,76,2.765,3.044,0.395
205,65.02,26.07,8.11,0,5,2.57,24,223,342,59,6.85,0.097,0.013,40.1,0,0.068,0.268,5.165,0.784,0.567,11,4.56,0,74,3.031,3.38,0.405
206,64.65,26.66,6.94,0,5,3.23,28,249,401,62,7.58,0.073,0.019,44.3,0,0.087,0.344,5.49,0.949,0.593,11,5.71,0,77,2.235,2.373,0.376
207,62.04,24.93,12.79,0,6,2.88,23,203,322,77,9.05,0.134,0.018,37.8,0,0.073,0.292,3.833,0.944,0.387,6,5.89,0,83,5.095,5.33,0.563
208,61.93,24.7,13.59,0,6,2.78,23,199,317,78,8.77,0.139,0.018,37,0,0.07,0.247,3.72,0.881,0.376,6,5.75,0,83,5.432,5.711,0.558
209,62.22,25.29,11.52,0,6,3.1,24,211,333,76,9.61,0.122,0.017,39.3,0,0.079,0.382,4.06,1.07,0.41,6,6.18,0,83,4.423,4.568,0.572
210,59.08,26.18,13.54,0.21,13,3.26,23,202,310,73,9.85,0.108,0.016,29.9,0,0.089,0.243,3.591,0.909,0.413,6,3.68,7,93,5.692,6.809,0.79
211,58.12,26.1,14.41,0.4,12,3.27,23,204,313,73,9.66,0.11,0.017,31.9,0,0.089,0.24,3.575,0.86,0.395,6,3.46,7,89,5.963,7.02,0.806
212,60.52,26.3,12.25,0,16,3.31,23,198,301,73,10.19,0.103,0.016,27.7,0,0.089,0.246,3.681,0.957,0.456,6,4.22,7,98,5.285,6.491,0.766
213,59.72,26.5,12.64,0.14,14,3.31,23,205,314,73,10.05,0.11,0.017,30.2,0,0.09,0.247,3.617,0.92,0.418,6,3.73,2,93,5.28,6.384,0.761
214,58.83,26.49,13.42,0.28,12,3.32,23,207,318,73,9.85,0.111,0.017,32.3,0,0.09,0.243,3.6,0.87,0.399,6,3.5,1,89,5.565,6.607,0.777
215,61.06,26.53,11.46,0,16,3.37,23,202,306,74,10.4,0.104,0.017,28,0,0.09,0.25,3.71,0.97,0.461,6,4.28,2,98,4.73,4.73,0.71
216,64.17,27.66,8.23,0,20,1.74,23,210,339,56,4.9,0.082,0.009,29.4,0,0.075,0.133,7.363,0.545,0.579,9,1.63,0,79,3.395,3.317,0.322
217,63.33,27.55,9.31,0,18,1.8,22,201,326,53,4.79,0.088,0.009,28.9,0,0.069,0.121,7.471,0.542,0.549,9,1.82,0,81,3.84,3.751,0.364
218,65.01,27.78,7.15,0,22,1.68,24,220,351,58,5.01,0.076,0.01,29.8,0,0.081,0.146,7.256,0.548,0.609,9,1.44,0,78,2.951,2.882,0.28
219,64.79,27.89,7.4,0,18,1.74,23,217,350,57,5.09,0.081,0.01,31.9,0,0.076,0.141,7.981,0.549,0.599,9,1.6,0,78,3.07,2.917,0.292
220,64.06,27.82,8.32,0,15,1.84,23,211,338,56,5.11,0.086,0.01,31.2,0,0.074,0.142,8.208,0.546,0.579,9,1.74,0,80,3.452,3.279,0.329
221,65.51,27.96,6.48,0,20,1.71,24,226,365,59,5.09,0.076,0.01,34.7,0,0.08,0.148,8.171,0.551,0.618,9,1.34,0,76,2.688,2.554,0.256
222,59.36,22.86,15.54,0,37,2.41,20,194,308,92,5.82,0.066,0.012,19.2,0,0.043,0.177,5.034,0.593,0.332,10,2.79,3,84,6.075,7.325,0.408
223,55.85,25.38,18.66,0,35,2.25,19,185,275,81,6.14,0.069,0.009,21.5,0,0.051,0.176,4.537,0.658,0.336,11,2.9,3,88,7.344,8.855,0.493
224,55.28,25.56,18.87,0,30,2.37,20,189,289,78,6.19,0.075,0.01,21.5,0,0.049,0.176,4.818,0.658,0.351,11,2.81,3,88,7.248,8.624,0.52
225,58.69,23.45,16.44,0,32,2.5,20,199,322,87,5.95,0.071,0.012,19.6,0,0.043,0.177,5.282,0.604,0.344,10,2.79,3,84,6.281,7.472,0.451
226,55.99,25.75,17.78,0,24,2.48,20,194,304,75,6.25,0.08,0.011,21.5,0,0.047,0.176,5.098,0.658,0.366,10,2.73,3,88,6.764,7.895,0.517
227,59.11,24.04,15.94,0,26,2.59,21,205,335,83,6.07,0.076,0.012,19.9,0,0.043,0.177,5.53,0.615,0.356,9,2.79,3,84,6.029,7.037,0.461
228,57.98,25.93,15.41,0,18,2.6,21,198,318,72,6.31,0.085,0.012,21.5,0,0.046,0.176,5.378,0.658,0.382,9,2.64,3,88,5.895,6.668,0.484
229,60.61,24.62,14.02,0,20,2.68,22,211,349,79,6.2,0.081,0.012,20.3,0,0.043,0.177,5.778,0.728,0.367,8,2.79,3,84,5.331,6.034,0.438
230,61.24,26.11,11.75,0,13,2.71,22,202,333,68,6.37,0.09,0.013,21.5,0,0.044,0.176,5.659,0.658,0.397,8,2.56,3,88,4.628,4.943,0.421
231,63.21,25.21,10.68,0,15,2.77,23,216,363,75,6.33,0.086,0.012,20.7,0,0.043,0.177,6.027,0.636,0.379,8,2.79,3,84,4.189,4.473,0.381
232,63.81,26.22,8.94,0,9,2.78,22,205,342,66,6.41,0.094,0.014,21.5,0,0.043,0.176,5.827,0.658,0.406,7,2.51,3,88,3.684,3.669,0.368
233,65.29,25.56,8.01,0.06,11,2.82,24,220,371,72,6.4,0.089,0.012,20.9,0,0.043,0.177,6.175,0.642,0.386,7,2.79,3,84,3.286,3.273,0.328
234,65.78,26.29,6.8,0,7,2.83,22,206,347,65,6.43,0.096,0.014,21.5,0,0.042,0.176,5.939,0.658,0.412,7,2.47,3,88,2.976,2.72,0.327
235,66.9,25.8,5.94,0,9,2.85,24,222,376,71,6.45,0.091,0.012,21.1,0,0.043,0.177,6.275,0.646,0.391,7,2.79,3,84,2.589,2.365,0.284
236,67.96,26.36,4.46,0,5,2.88,23,208,353,64,6.45,0.098,0.015,21.5,0,0.041,0.176,6.051,0.658,0.418,7,2.44,3,88,2.207,1.691,0.281
237,68.68,26.03,3.65,0,7,2.89,24,224,382,69,6.5,0.093,0.012,21.2,0,0.043,0.177,6.374,0.65,0.396,7,2.79,3,84,1.797,1.377,0.229
238,64.35,27.31,8.14,0,13,3.2,18,254,346,56,4.16,0.091,0.009,24.9,0,0.061,0.391,5.556,0.353,0.681,7,4.06,6,84,3.245,3.55,0.59
239,63.7,27.26,8.82,0,14,3.24,18,252,347,56,4.42,0.086,0.009,24.6,0,0.059,0.388,5.438,0.333,0.691,7,3.98,6,82,3.533,3.937,0.617
240,65.33,27.38,7.12,0,13,3.03,14,258,349,54,3.68,0.097,0.008,25.2,0,0.063,0.397,5.732,0.381,0.665,7,4.18,8,85,2.812,2.969,0.55
241,64.79,27.51,7.49,0,13,3.22,18,255,350,56,4.19,0.091,0.009,25.1,0,0.069,0.395,5.586,0.459,0.686,7,4.09,2,84,2.99,3.275,0.569
242,64.17,27.48,8.13,0,14,3.25,18,253,350,56,4.46,0.086,0.009,24.8,0,0.065,0.392,5.47,0.444,0.696,7,4.01,1,82,3.252,3.636,0.594
243,65.71,27.55,6.54,0,13,3.04,14,259,352,54,3.7,0.097,0.009,25.4,0,0.074,0.4,5.76,0.481,0.669,7,4.21,2,85,2.595,2.734,0.532
244,65.7,27.7,6.36,0,13,3.04,13.7,259,352,54,3.7,0.097,0.008,25.4,0,0,0.4,5.76,0,0.67,0,4.21,0,85,2.47,2.26,0.472
245,60.38,30.5,8.91,0,13,3.24,18,257,350,57,4.21,0.092,0.009,25.2,0,0.062,0.395,5.61,0.356,0.687,7,4.1,7,93,3.525,3.98,0.613
246,59.78,30.21,9.71,0,14,3.32,19,258,356,58,4.54,0.088,0.009,25.2,0,0.061,0.398,5.579,0.342,0.708,7,4.08,7,93,3.85,4.415,0.662
247,61.29,30.93,7.7,0,13,3.02,14,257,348,54,3.66,0.096,0.008,25.1,0,0.071,0.394,5.691,0.431,0.661,7,4.15,7,93,3.036,3.327,0.539
248,60.76,30.7,8.32,0,15,3.59,20,285,390,59,4.68,0.102,0.01,28,0,0.071,0.441,6.235,0.471,0.765,7,4.57,2,93,3.296,3.728,0.593
249,60.21,30.45,9.03,0,17,4.12,23,321,443,71,5.65,0.109,0.012,31.4,0,0.071,0.5,7.071,0.471,0.868,7,5.18,1,93,3.576,4.114,0.64
250,61.58,31.09,7.25,0,13,3.11,14,265,359,55,3.78,0.099,0.009,25.9,0,0.076,0.408,5.87,0.494,0.682,7,4.29,2,93,2.876,3.15,0.525
251,59.98,28.57,11.15,0,14,3.41,19,265,366,59,4.66,0.09,0.01,25.9,0,0.064,0.41,5.813,0.369,0.712,7,4.25,7,81,4.534,5.081,0.578
252,58.83,28.19,12.51,0,14,3.37,19,262,361,59,4.61,0.089,0.01,25.6,0,0.061,0.401,5.622,0.344,0.714,7,4.11,7,88,5.111,5.8,0.629
253,61.71,29.16,9.12,0,14,3.23,15,274,371,57,3.91,0.103,0.009,26.8,0,0.067,0.425,6.133,0.408,0.712,7,4.48,6,85,3.667,4.002,0.502
254,61.74,29.53,8.41,0,14,3.47,20,275,376,61,4.52,0.098,0.009,27,0,0.071,0.424,5.996,0.476,0.736,7,4.39,2,91,3.413,3.875,0.479
255,60.74,29.22,9.52,0,14,3.38,19,268,367,59,4.41,0.096,0.009,26.3,0,0.067,0.415,5.871,0.454,0.721,7,4.3,1,87,3.899,4.499,0.522
256,63.25,29.99,6.74,0,14,3.25,15,277,375,58,3.95,0.104,0.009,27.1,0,0.076,0.43,6.187,0.495,0.719,7,4.52,2,86,2.685,2.94,0.415
257,55.99,26.18,17.69,0,14,2.48,20,216,265,52,4.16,0.067,0.003,24.8,0,0.058,0.2,6.644,0.338,0.65,6,1.88,0,81,6.925,7.883,0.813
258,54.87,25.69,19.19,0,14,2.47,20,212,259,54,4.1,0.064,0.003,24,0,0.056,0.191,6.734,0.314,0.642,6,1.81,7,81,7.505,8.59,0.862
259,57.68,26.92,15.44,0,14,2.51,21,223,282,50,4.31,0.064,0.004,25.9,0,0.062,0.214,6.51,0.375,0.663,7,2,8,81,6.056,6.821,0.738
260,61.54,29.06,9.11,0,13,2.59,23,229,299,54,4.71,0.074,0.004,27.7,0,0.062,0.221,7.32,0.348,0.719,7,1.96,2,80,3.435,3.98,0.504
261,60.58,28.66,10.34,0,13,2.58,22,226,293,56,4.66,0.071,0.003,26.9,0,0.06,0.212,7.46,0.32,0.714,7,1.88,1,80,3.917,4.59,0.545
262,62.99,29.67,7.26,0,13,2.61,24,236,315,51,4.83,0.07,0.004,28.7,0,0.066,0.235,7.11,0.39,0.728,7,2.09,2,80,2.713,3.064,0.442
263,57.96,26.72,15.11,0,22,1.63,23,213,340,57,4.85,0.073,0.009,28.8,0,0.078,0.14,6.978,0.527,0.585,8,1.38,0,79,5.951,6.298,0.56
264,57.1,26,15,0.8,7,3.16,26,226,361,89,9.99,0.159,0,35.6,0,0.074,0.26,3.916,0,0.396,6,2.77,7,84,5.35,7.497,0.553
265,57.2,26.3,14.3,1.1,7,3.23,26,231,368,91,10.21,0.162,0,35,0,0.074,0.263,3.961,0,0.4,6,2.81,7,83,5.092,7.085,0.523
266,56.9,25.5,16.1,0.4,6,3.19,24,217,342,78,9.88,0.125,0,36.5,0,0.08,0.385,4.093,0,0.413,6,2.71,8,85,5.737,8.115,0.598
267,62.62,28.26,7.23,0.73,17,2.02,25,232,371,62,5.61,0.094,0,35.3,0,0.067,0.129,7.44,0,0.525,7,2.74,2,84,2.653,3.404,0.268
268,61.65,28.19,7.96,1.07,17,2.04,25,233,374,62,5.65,0.095,0,34.8,0,0.067,0.129,7.423,0,0.524,7,2.79,1,83,2.905,3.763,0.292
269,64.07,28.36,6.14,0.22,21,1.82,26,240,389,63,5.41,0.08,0,36.3,0,0.081,0.15,8.287,0,0.627,7,2.65,2,85,2.275,2.864,0.231
270,57.82,31.3,11.37,0,6,2.54,18,157,177,33,5.93,0.119,0.011,2.1,0,0.039,0.133,2.132,0.377,0.18,0,1.53,12,92,4.117,3.67,0.424
271,60.46,33.53,6.57,0,5,2.7,19,165,181,33,6.38,0.128,0.012,2,0,0.037,0.142,2.232,0.399,0.191,0,1.65,13,91,1.881,2.366,0.341
272,52.86,27.79,19.45,0.03,6,2.2,22,195,338,49,4.56,0.069,0.004,6.2,0,0.066,0.137,3.889,0.405,0.281,0,1.3,11,91,7.012,6.037,0.491
273,56.8,30.09,13.22,0,5,2.38,23,209,361,52,4.99,0.074,0.004,6.6,0,0.067,0.148,4.177,0.438,0.305,0,1.4,12,94,4.523,4,0.363
274,64.99,29.49,5.57,0,4,1.88,24,221,372,43,3.92,0.063,0.004,1.8,0,0.041,0.111,3.962,0.35,0.335,0,1.24,7,67,1.85,2.017,0.28
275,65.38,29.68,4.98,0,4,1.89,24,222,374,43,3.95,0.063,0.004,1.8,0,0.041,0.112,3.983,0.353,0.337,0,1.25,7,67,1.623,1.831,0.269
276,61.82,27.23,9.74,0.09,18,2.21,22,204,363,58,4.9,0.058,0.008,3.5,0,0.026,0.117,5.053,0.389,0.266,0,1.15,9,69,3.585,2.975,0.236
277,56.07,29.36,14.2,0,7,2.44,23,168,298,63,8.06,0.108,0.108,33.3,0,0.083,0.348,6.338,0.683,0.483,7,2.91,7,92,5.057,6.278,0.616
278,55.35,28.9,15.3,0,7,2.48,23,165,293,63,7.95,0.105,0.105,32.9,0,0.088,0.35,6.224,0.692,0.462,7,3.06,7,93,5.554,6.927,0.665
279,57.16,30.06,12.54,0,7,2.34,24,173,307,61,8.33,0.106,0.106,34.3,0,0.078,0.346,6.509,0.674,0.515,7,2.7,8,91,4.311,5.304,0.543
280,57,29.99,12.69,0,7,2.47,24,171,303,63,8.24,0.109,0.109,34,0,0.085,0.353,6.471,0.69,0.492,7,2.95,2,92,4.315,5.49,0.553
281,56.33,29.56,13.72,0,7,2.51,23,168,298,64,8.14,0.107,0.107,33.7,0,0.09,0.355,6.365,0.7,0.471,7,3.1,2,93,4.76,6.088,0.597
282,58.01,30.64,11.16,0,7,2.36,24,176,312,62,8.49,0.107,0.107,35,0,0.08,0.35,6.63,0.68,0.524,7,2.72,2,91,3.647,4.594,0.486
283,51.41,27.06,20.47,0,8,5.09,24,185,280,70,7.01,0.206,0.205,34.8,0,0.122,0.831,5.096,1.33,0.45,7,7.72,8,102,7.405,8.235,1.128
284,50.82,26.46,21.62,0,8,4.95,24,182,282,70,6.97,0.205,0.204,35.2,0,0.126,0.827,4.836,1.36,0.437,6,7.97,8,104,7.733,8.732,1.176
285,52.3,27.95,18.75,0,8,5.33,26,193,280,69,7.2,0.212,0.212,35.1,0,0.117,0.837,5.485,1.3,0.47,7,7.34,8,98,6.911,7.49,1.057
286,52.29,27.68,19.01,0,7,5.21,25,188,284,71,7.17,0.211,0.21,35.7,0,0.125,0.853,5.198,1.36,0.458,7,7.92,2,102,6.674,7.443,1.078
287,51.62,27.03,20.28,0,7,5.06,24,185,286,71,7.12,0.21,0.208,36,0,0.13,0.848,4.927,1.39,0.445,7,8.18,2,105,7.035,7.979,1.128
288,53.31,28.65,17.1,0,8,5.46,26,197,284,70,7.38,0.217,0.217,36,0,0.12,0.86,5.605,1.33,0.479,7,7.53,3,99,6.132,6.639,1.003
289,66.14,30.54,3.17,0,5,0.45,34,258,391,52,0.9,0.042,0.012,28.4,0,0.107,0.213,12.133,1.71,1.157,0,0.21,10,104,0.992,1.212,0.764
290,53.52,25.95,20.97,0,21,1.42,20,154,210,87,2.25,0.076,0.022,22.5,0,0.061,0.195,6.718,1.012,0.27,6,0.27,105,88,5.82,8.29,4.62
291,58.75,28.19,13.16,0,24,1.39,22,165,237,96,2.65,0.081,0.022,17.3,0,0.068,0.217,7.069,1.13,0.34,7,0.3,0,90,3.6,4.83,3.05
292,62.44,29.8,7.78,0,14,1.07,27,214,245,71,1.02,0.05,0.018,24.7,0,0.066,0.119,12.71,0.936,0.56,4,0.32,28,84,2.19,3.03,1.66
293,65.26,31.02,3.57,0,15,1.04,29,228,256,74,1,0.049,0.017,27.6,0,0.07,0.114,13.712,0.965,0.6,4,0.34,6,85,1.01,1.24,0.77
294,69.93,24.24,5.7,0,11,1.14,22,200,256,128,2.56,0.074,0.014,28.1,0,0.098,0.222,5.598,1.1,0.407,4,0.38,6,130,1.505,2.181,1.202
295,58.63,25.97,15.78,0,15,1.36,22,168,220,87,2.49,0.077,0.021,20.2,0,0.066,0.207,6.359,1.111,0.31,7,0.29,60,91,4.37,6.19,3.49
296,63.06,27.37,9.73,0,15,1.33,23,179,240,93,2.8,0.08,0.021,18,0,0.073,0.227,6.548,1.21,0.36,8,0.32,22,93,2.66,3.56,2.26
297,66.39,23.35,10.15,0,11,1.11,22,195,247,123,2.36,0.071,0.015,26.9,0,0.093,0.203,5.403,1.077,0.383,4,0.39,12,130,2.74,4.155,2.083
298,66.74,24.03,8.99,0,12,1.09,23,202,264,98,2.07,0.061,0.02,25.7,0,0.09,0.187,6.034,1.191,0.413,5,0.38,20,127,2.446,3.564,1.855
299,67.69,24.22,7.8,0,12,1.08,24,205,269,99,2.11,0.061,0.019,25.2,0,0.091,0.189,6.053,1.209,0.425,5,0.39,7,128,2.108,3.052,1.605
300,60.51,29.02,10.85,0,15,1.14,25,200,227,75,1.23,0.053,0.018,24.1,0,0.06,0.118,11.134,0.926,0.52,3,0.32,33,84,3.05,4.26,2.31
301,64.76,30.91,4.51,0,15,1.06,27,216,247,77,1.23,0.05,0.017,24.4,0,0.065,0.116,12.421,0.972,0.6,4,0.34,9,85,1.27,1.54,0.98
302,61.96,23.26,14.71,0,9,1.08,22,216,253,102,1.73,0.063,0.017,25.3,0,0.088,0.19,5.789,1.227,0.414,4,0.44,16,133,4.111,6.257,2.993
303,59.4,23.79,16.87,0,18,0.84,19,147,212,98,1.64,0.041,0.011,25.5,0,0.065,0.153,6.32,0.86,0.558,9,0.35,12,141,4.976,7.706,3.59
304,62.78,30.46,8.13,0,16,1.16,21,166,210,92,2.14,0.054,0.016,24.7,0,0.047,0.129,7.312,0.999,0.59,4,0.34,18,85,2.26,2.61,1.78
305,51.84,18.99,28.35,0,11,2.7,16,156,204,59,1.86,0.227,0.019,20,0,0.174,0.269,4.825,1.098,0.18,6,0.3,63,84,9.67,12.9,3.65
306,64.22,23.48,11.2,0,12,2.7,20,203,252,65,2.6,0.231,0.019,22.4,0,0.26,0.47,5.1,1.5,0.25,10,0.4,23,89,3.951,3.858,1.487
307,66.43,31.27,2.3,0,6,4.56,30,272,397,53,3.19,0.232,0.026,46.1,0,0.35,0.599,9.814,3.387,0.916,9,9.37,0,82,0.583,0.917,0.318
308,61.97,33.67,2.68,0,7,6.89,34,323,324,110,4.32,0.285,0.036,52.1,0,0.43,0.645,10.569,3.647,0.987,10,2.2,3,129,0.87,1.079,0.613
309,65.83,28.43,4.65,0,8,5.01,29,269,375,65,4.56,0.238,0.03,43.5,0,0.318,0.545,8.925,3.08,0.833,9,8.52,0,87,1.242,1.953,0.677
310,64.31,32.38,2.01,0,6,7.27,33,307,312,118,5.09,0.272,0.034,49.6,0,0.41,0.621,10.164,3.508,0.949,10,2.4,3,91,0.654,0.859,0.408
311,65.9,29.45,2.67,0,4,4.2,28,210,372,54,1.68,0.213,0.022,12.9,0,0.26,0.73,0,0,0,9,0,0,126,0.97,0.63,0.58
